timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1712174139262,20,Get character id,200,OK,HTTP managers 1-31,text,true,,192,156,27,27,http://localhost:3001/character/id,20,0,0
1712174139063,223,Get all characters,200,OK,HTTP managers 1-33,text,true,,417,154,28,28,http://localhost:3001/characters,222,0,2
1712174139276,10,Delete user,200,OK,HTTP managers 1-30,text,true,,249,178,28,28,http://localhost:3001/character/id,10,0,0
1712174139070,218,Get all characters,200,OK,HTTP managers 1-34,text,true,,387,154,27,27,http://localhost:3001/characters,218,0,5
1712174139289,3,Get character id,200,OK,HTTP managers 1-34,text,true,,192,156,28,28,http://localhost:3001/character/id,3,0,0
1712174139282,11,Create user,200,OK,HTTP managers 1-32,text,true,,264,217,28,28,http://localhost:3001/character,11,0,0
1712174139284,11,Create user,200,OK,HTTP managers 1-31,text,true,,264,217,28,28,http://localhost:3001/character,11,0,0
1712174139281,16,Delete user,200,OK,HTTP managers 1-29,text,true,,249,178,28,28,http://localhost:3001/character/id,15,0,0
1712174139286,11,Get character id,200,OK,HTTP managers 1-33,text,true,,192,156,28,28,http://localhost:3001/character/id,11,0,0
1712174139079,221,Get all characters,200,OK,HTTP managers 1-35,text,true,,417,154,27,27,http://localhost:3001/characters,221,0,2
1712174139292,9,Create user,200,OK,HTTP managers 1-34,text,true,,264,217,27,27,http://localhost:3001/character,9,0,0
1712174139293,10,Change user,200,OK,HTTP managers 1-32,text,true,,264,216,28,28,http://localhost:3001/character/1,10,0,0
1712174139296,10,Change user,200,OK,HTTP managers 1-31,text,true,,264,216,28,28,http://localhost:3001/character/1,10,0,0
1712174139083,224,Get all characters,200,OK,HTTP managers 1-36,text,true,,447,154,28,28,http://localhost:3001/characters,224,0,2
1712174139302,9,Change user,200,OK,HTTP managers 1-34,text,true,,264,216,28,28,http://localhost:3001/character/1,9,0,0
1712174139304,9,Delete user,200,OK,HTTP managers 1-32,text,true,,249,178,29,29,http://localhost:3001/character/id,9,0,0
1712174139298,16,Create user,200,OK,HTTP managers 1-33,text,true,,264,217,28,28,http://localhost:3001/character,16,0,0
1712174139300,17,Get character id,200,OK,HTTP managers 1-35,text,true,,192,156,28,28,http://localhost:3001/character/id,17,0,0
1712174139100,221,Get all characters,200,OK,HTTP managers 1-37,text,true,,447,154,28,28,http://localhost:3001/characters,221,0,1
1712174139311,10,Delete user,200,OK,HTTP managers 1-34,text,true,,249,178,28,28,http://localhost:3001/character/id,10,0,0
1712174139315,9,Change user,200,OK,HTTP managers 1-33,text,true,,264,216,27,27,http://localhost:3001/character/1,9,0,0
1712174139306,18,Delete user,200,OK,HTTP managers 1-31,text,true,,249,178,27,27,http://localhost:3001/character/id,18,0,0
1712174139308,20,Get character id,200,OK,HTTP managers 1-36,text,true,,192,156,27,27,http://localhost:3001/character/id,20,0,0
1712174139103,228,Get all characters,200,OK,HTTP managers 1-38,text,true,,387,154,27,27,http://localhost:3001/characters,228,0,1
1712174139325,9,Delete user,200,OK,HTTP managers 1-33,text,true,,249,178,28,28,http://localhost:3001/character/id,9,0,0
1712174139328,8,Create user,200,OK,HTTP managers 1-36,text,true,,264,217,27,27,http://localhost:3001/character,7,0,0
1712174139318,19,Create user,200,OK,HTTP managers 1-35,text,true,,264,217,27,27,http://localhost:3001/character,19,0,0
