timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1712174527678,298,Get all characters,200,OK,HTTP managers 1-141,text,true,,357,154,440,440,http://localhost:3001/characters,296,0,99
1712174527680,296,Get all characters,200,OK,HTTP managers 1-181,text,true,,357,154,441,441,http://localhost:3001/characters,293,0,96
1712174527693,283,Get all characters,200,OK,HTTP managers 1-120,text,true,,357,154,441,441,http://localhost:3001/characters,272,0,83
1712174527675,301,Get all characters,200,OK,HTTP managers 1-258,text,true,,357,154,441,441,http://localhost:3001/characters,296,0,101
1712174527704,272,Get all characters,200,OK,HTTP managers 1-64,text,true,,357,154,441,441,http://localhost:3001/characters,261,0,70
1712174527737,239,Get all characters,200,OK,HTTP managers 1-292,text,true,,357,154,441,441,http://localhost:3001/characters,231,0,38
1712174527702,274,Get all characters,200,OK,HTTP managers 1-16,text,true,,357,154,441,441,http://localhost:3001/characters,263,0,72
1712174527677,299,Get all characters,200,OK,HTTP managers 1-174,text,true,,357,154,441,441,http://localhost:3001/characters,296,0,98
1712174527693,283,Get all characters,200,OK,HTTP managers 1-270,text,true,,357,154,441,441,http://localhost:3001/characters,277,0,84
1712174527696,280,Get all characters,200,OK,HTTP managers 1-274,text,true,,357,154,441,441,http://localhost:3001/characters,274,0,78
1712174527693,283,Get all characters,200,OK,HTTP managers 1-273,text,true,,357,154,441,441,http://localhost:3001/characters,272,0,82
1712174527676,300,Get all characters,200,OK,HTTP managers 1-154,text,true,,357,154,441,441,http://localhost:3001/characters,294,0,100
1712174527707,269,Get all characters,200,OK,HTTP managers 1-164,text,true,,357,154,441,441,http://localhost:3001/characters,266,0,68
1712174527658,318,Get all characters,200,OK,HTTP managers 1-2,text,true,,357,154,441,441,http://localhost:3001/characters,307,0,116
1712174527689,287,Get all characters,200,OK,HTTP managers 1-222,text,true,,357,154,441,441,http://localhost:3001/characters,276,0,85
1712174527667,309,Get all characters,200,OK,HTTP managers 1-156,text,true,,357,154,441,441,http://localhost:3001/characters,305,0,110
1712174527653,323,Get all characters,200,OK,HTTP managers 1-234,text,true,,357,154,441,441,http://localhost:3001/characters,312,0,122
1712174527678,298,Get all characters,200,OK,HTTP managers 1-51,text,true,,357,154,441,441,http://localhost:3001/characters,293,0,97
1712174527691,285,Get all characters,200,OK,HTTP managers 1-89,text,true,,357,154,441,441,http://localhost:3001/characters,274,0,85
1712174527678,298,Get all characters,200,OK,HTTP managers 1-176,text,true,,357,154,441,441,http://localhost:3001/characters,293,0,99
1712174527702,274,Get all characters,200,OK,HTTP managers 1-50,text,true,,357,154,441,441,http://localhost:3001/characters,270,0,74
1712174527656,320,Get all characters,200,OK,HTTP managers 1-142,text,true,,357,154,441,441,http://localhost:3001/characters,309,0,118
1712174527661,315,Get all characters,200,OK,HTTP managers 1-54,text,true,,357,154,441,441,http://localhost:3001/characters,304,0,113
1712174527703,273,Get all characters,200,OK,HTTP managers 1-105,text,true,,357,154,441,441,http://localhost:3001/characters,262,0,73
1712174527755,221,Get all characters,200,OK,HTTP managers 1-316,text,true,,357,154,441,441,http://localhost:3001/characters,216,0,19
1712174527692,284,Get all characters,200,OK,HTTP managers 1-221,text,true,,357,154,441,441,http://localhost:3001/characters,273,0,83
1712174527706,270,Get all characters,200,OK,HTTP managers 1-19,text,true,,357,154,441,441,http://localhost:3001/characters,259,0,71
1712174527675,301,Get all characters,200,OK,HTTP managers 1-126,text,true,,357,154,441,441,http://localhost:3001/characters,293,0,101
1712174527748,228,Get all characters,200,OK,HTTP managers 1-307,text,true,,357,154,440,440,http://localhost:3001/characters,217,0,26
1712174527735,241,Get all characters,200,OK,HTTP managers 1-243,text,true,,357,154,441,441,http://localhost:3001/characters,230,0,41
1712174527663,313,Get all characters,200,OK,HTTP managers 1-245,text,true,,357,154,441,441,http://localhost:3001/characters,302,0,112
1712174527695,281,Get all characters,200,OK,HTTP managers 1-132,text,true,,357,154,441,441,http://localhost:3001/characters,270,0,79
1712174527689,288,Get all characters,200,OK,HTTP managers 1-100,text,true,,357,154,440,440,http://localhost:3001/characters,276,0,88
1712174527659,351,Get all characters,200,OK,HTTP managers 1-117,text,true,,357,154,474,474,http://localhost:3001/characters,351,0,118
1712174527704,358,Get all characters,200,OK,HTTP managers 1-125,text,true,,357,154,500,500,http://localhost:3001/characters,358,0,74
1712174527688,374,Get all characters,200,OK,HTTP managers 1-230,text,true,,357,154,500,500,http://localhost:3001/characters,374,0,89
1712174527703,360,Get all characters,200,OK,HTTP managers 1-83,text,true,,357,154,500,500,http://localhost:3001/characters,360,0,74
1712174527660,406,Get all characters,200,OK,HTTP managers 1-184,text,true,,357,154,500,500,http://localhost:3001/characters,406,0,117
1712174527765,301,Get all characters,200,OK,HTTP managers 1-342,text,true,,357,154,500,500,http://localhost:3001/characters,301,0,12
1712174527705,362,Get all characters,200,OK,HTTP managers 1-198,text,true,,357,154,500,500,http://localhost:3001/characters,362,0,72
1712174527658,410,Get all characters,200,OK,HTTP managers 1-238,text,true,,357,154,500,500,http://localhost:3001/characters,410,0,116
1712174527704,364,Get all characters,200,OK,HTTP managers 1-47,text,true,,357,154,500,500,http://localhost:3001/characters,364,0,70
1712174527678,392,Get all characters,200,OK,HTTP managers 1-175,text,true,,357,154,500,500,http://localhost:3001/characters,392,0,99
1712174527693,436,Get all characters,200,OK,HTTP managers 1-127,text,true,,357,154,536,536,http://localhost:3001/characters,436,0,81
1712174527984,283,Get character id,200,OK,HTTP managers 1-50,text,true,,192,156,601,601,http://localhost:3001/character/id,283,0,0
1712174527984,283,Get character id,200,OK,HTTP managers 1-164,text,true,,192,156,601,601,http://localhost:3001/character/id,283,0,0
1712174527984,283,Get character id,200,OK,HTTP managers 1-89,text,true,,192,156,601,601,http://localhost:3001/character/id,283,0,0
1712174527984,283,Get character id,200,OK,HTTP managers 1-156,text,true,,192,156,601,601,http://localhost:3001/character/id,283,0,0
1712174527984,284,Get character id,200,OK,HTTP managers 1-176,text,true,,192,156,601,601,http://localhost:3001/character/id,284,0,0
1712174527984,284,Get character id,200,OK,HTTP managers 1-51,text,true,,192,156,601,601,http://localhost:3001/character/id,284,0,0
1712174527693,576,Get all characters,200,OK,HTTP managers 1-107,text,true,,357,154,601,601,http://localhost:3001/characters,576,0,86
1712174527985,283,Get character id,200,OK,HTTP managers 1-154,text,true,,192,156,601,601,http://localhost:3001/character/id,283,0,0
1712174527984,288,Get character id,200,OK,HTTP managers 1-222,text,true,,192,156,603,603,http://localhost:3001/character/id,288,0,0
1712174527984,287,Get character id,200,OK,HTTP managers 1-270,text,true,,192,156,603,603,http://localhost:3001/character/id,287,0,0
1712174527703,569,Get all characters,200,OK,HTTP managers 1-77,text,true,,357,154,603,603,http://localhost:3001/characters,567,0,76
1712174527984,289,Get character id,200,OK,HTTP managers 1-258,text,true,,192,156,603,603,http://localhost:3001/character/id,289,0,0
1712174527984,291,Get character id,200,OK,HTTP managers 1-181,text,true,,192,156,604,604,http://localhost:3001/character/id,291,0,0
1712174527696,584,Get all characters,200,OK,HTTP managers 1-277,text,true,,357,154,614,614,http://localhost:3001/characters,584,0,83
1712174527695,586,Get all characters,200,OK,HTTP managers 1-214,text,true,,357,154,617,617,http://localhost:3001/characters,586,0,84
1712174527748,538,Get all characters,200,OK,HTTP managers 1-291,text,true,,357,154,644,644,http://localhost:3001/characters,538,0,30
1712174527692,595,Get all characters,200,OK,HTTP managers 1-216,text,true,,357,154,644,644,http://localhost:3001/characters,595,0,86
1712174527689,604,Get all characters,200,OK,HTTP managers 1-22,text,true,,357,154,682,682,http://localhost:3001/characters,603,0,90
1712174527760,533,Get all characters,200,OK,HTTP managers 1-334,text,true,,357,154,682,682,http://localhost:3001/characters,533,0,19
1712174527758,535,Get all characters,200,OK,HTTP managers 1-333,text,true,,357,154,686,686,http://localhost:3001/characters,535,0,21
1712174527689,604,Get all characters,200,OK,HTTP managers 1-226,text,true,,357,154,686,686,http://localhost:3001/characters,604,0,89
1712174527691,602,Get all characters,200,OK,HTTP managers 1-38,text,true,,357,154,686,686,http://localhost:3001/characters,602,0,88
1712174527748,546,Get all characters,200,OK,HTTP managers 1-318,text,true,,357,154,687,687,http://localhost:3001/characters,546,0,30
1712174527984,291,Get character id,200,OK,HTTP managers 1-292,text,true,,192,156,604,604,http://localhost:3001/character/id,291,0,0
1712174527682,617,Get all characters,200,OK,HTTP managers 1-262,text,true,,357,154,721,721,http://localhost:3001/characters,617,0,96
1712174527656,644,Get all characters,200,OK,HTTP managers 1-237,text,true,,357,154,723,724,http://localhost:3001/characters,644,0,123
1712174527703,590,Get all characters,200,OK,HTTP managers 1-52,text,true,,357,154,686,686,http://localhost:3001/characters,590,0,76
1712174527704,598,Get all characters,200,OK,HTTP managers 1-194,text,true,,357,154,729,729,http://localhost:3001/characters,597,0,74
1712174527692,610,Get all characters,200,OK,HTTP managers 1-166,text,true,,357,154,729,729,http://localhost:3001/characters,610,0,86
1712174527662,631,Get all characters,200,OK,HTTP managers 1-242,text,true,,357,154,686,686,http://localhost:3001/characters,631,0,117
1712174527984,320,Get character id,200,OK,HTTP managers 1-16,text,true,,192,156,731,731,http://localhost:3001/character/id,320,0,0
1712174527712,581,Get all characters,200,OK,HTTP managers 1-289,text,true,,357,154,686,686,http://localhost:3001/characters,581,0,66
1712174527984,309,Get character id,200,OK,HTTP managers 1-234,text,true,,192,156,686,686,http://localhost:3001/character/id,309,0,0
1712174527984,323,Get character id,200,OK,HTTP managers 1-120,text,true,,192,156,739,739,http://localhost:3001/character/id,323,0,0
1712174527984,323,Get character id,200,OK,HTTP managers 1-64,text,true,,192,156,739,739,http://localhost:3001/character/id,323,0,0
1712174527985,323,Get character id,200,OK,HTTP managers 1-54,text,true,,192,156,739,739,http://localhost:3001/character/id,323,0,0
1712174527985,323,Get character id,200,OK,HTTP managers 1-2,text,true,,192,156,739,739,http://localhost:3001/character/id,323,0,0
1712174527985,323,Get character id,200,OK,HTTP managers 1-274,text,true,,192,156,739,739,http://localhost:3001/character/id,323,0,0
1712174527985,323,Get character id,200,OK,HTTP managers 1-142,text,true,,192,156,740,740,http://localhost:3001/character/id,323,0,0
1712174527985,323,Get character id,200,OK,HTTP managers 1-273,text,true,,192,156,742,742,http://localhost:3001/character/id,323,0,0
1712174527985,324,Get character id,200,OK,HTTP managers 1-174,text,true,,192,156,742,742,http://localhost:3001/character/id,324,0,0
1712174527986,323,Get character id,200,OK,HTTP managers 1-100,text,true,,192,156,742,742,http://localhost:3001/character/id,323,0,0
1712174527705,604,Get all characters,200,OK,HTTP managers 1-136,text,true,,357,154,742,742,http://localhost:3001/characters,604,0,75
1712174527692,601,Get all characters,200,OK,HTTP managers 1-144,text,true,,357,154,686,686,http://localhost:3001/characters,601,0,87
1712174527689,604,Get all characters,200,OK,HTTP managers 1-191,text,true,,357,154,686,686,http://localhost:3001/characters,604,0,90
1712174527701,592,Get all characters,200,OK,HTTP managers 1-282,text,true,,357,154,686,686,http://localhost:3001/characters,592,0,81
1712174527985,323,Get character id,200,OK,HTTP managers 1-141,text,true,,192,156,739,739,http://localhost:3001/character/id,323,0,0
1712174527986,321,Get character id,200,OK,HTTP managers 1-105,text,true,,192,156,739,739,http://localhost:3001/character/id,321,0,0
1712174527680,622,Get all characters,200,OK,HTTP managers 1-42,text,true,,357,154,729,729,http://localhost:3001/characters,622,0,98
1712174527986,340,Get character id,200,OK,HTTP managers 1-126,text,true,,192,156,762,762,http://localhost:3001/character/id,340,0,0
1712174527688,638,Get all characters,200,OK,HTTP managers 1-106,text,true,,357,154,762,762,http://localhost:3001/characters,637,0,94
1712174527715,611,Get all characters,200,OK,HTTP managers 1-255,text,true,,357,154,762,762,http://localhost:3001/characters,611,0,66
1712174527986,372,Get character id,200,OK,HTTP managers 1-245,text,true,,192,156,804,804,http://localhost:3001/character/id,372,0,0
1712174527986,373,Get character id,200,OK,HTTP managers 1-132,text,true,,192,156,804,804,http://localhost:3001/character/id,373,0,0
1712174528010,350,Get character id,200,OK,HTTP managers 1-117,text,true,,192,156,805,805,http://localhost:3001/character/id,350,0,0
1712174527986,491,Get character id,200,OK,HTTP managers 1-316,text,true,,192,156,873,873,http://localhost:3001/character/id,491,0,0
1712174527739,738,Get all characters,200,OK,HTTP managers 1-317,text,true,,357,154,873,873,http://localhost:3001/characters,738,0,42
1712174527701,776,Get all characters,200,OK,HTTP managers 1-61,text,true,,357,154,873,873,http://localhost:3001/characters,776,0,80
1712174527986,491,Get character id,200,OK,HTTP managers 1-307,text,true,,192,156,873,873,http://localhost:3001/character/id,491,0,0
1712174527702,775,Get all characters,200,OK,HTTP managers 1-75,text,true,,357,154,873,873,http://localhost:3001/characters,775,0,80
1712174527986,492,Get character id,200,OK,HTTP managers 1-243,text,true,,192,156,873,873,http://localhost:3001/character/id,492,0,0
1712174527722,756,Get all characters,200,OK,HTTP managers 1-264,text,true,,357,154,874,874,http://localhost:3001/characters,756,0,58
1712174527986,492,Get character id,200,OK,HTTP managers 1-221,text,true,,192,156,874,874,http://localhost:3001/character/id,492,0,0
1712174527689,789,Get all characters,200,OK,HTTP managers 1-28,text,true,,357,154,874,874,http://localhost:3001/characters,789,0,93
1712174527986,493,Get character id,200,OK,HTTP managers 1-19,text,true,,192,156,874,874,http://localhost:3001/character/id,493,0,0
1712174527735,744,Get all characters,200,OK,HTTP managers 1-298,text,true,,357,154,874,874,http://localhost:3001/characters,744,0,46
1712174527674,805,Get all characters,200,OK,HTTP managers 1-254,text,true,,357,154,874,874,http://localhost:3001/characters,805,0,106
1712174527688,791,Get all characters,200,OK,HTTP managers 1-33,text,true,,357,154,874,874,http://localhost:3001/characters,791,0,92
1712174527679,800,Get all characters,200,OK,HTTP managers 1-30,text,true,,357,154,874,874,http://localhost:3001/characters,800,0,102
1712174527662,817,Get all characters,200,OK,HTTP managers 1-231,text,true,,357,154,874,874,http://localhost:3001/characters,817,0,118
1712174527703,776,Get all characters,200,OK,HTTP managers 1-101,text,true,,357,154,874,874,http://localhost:3001/characters,776,0,77
1712174527704,775,Get all characters,200,OK,HTTP managers 1-53,text,true,,357,154,874,874,http://localhost:3001/characters,775,0,78
1712174527662,818,Get all characters,200,OK,HTTP managers 1-241,text,true,,357,154,874,874,http://localhost:3001/characters,818,0,117
1712174527661,819,Get all characters,200,OK,HTTP managers 1-109,text,true,,357,154,874,874,http://localhost:3001/characters,819,0,121
1712174527750,730,Get all characters,200,OK,HTTP managers 1-271,text,true,,357,154,874,874,http://localhost:3001/characters,730,0,30
1712174527678,802,Get all characters,200,OK,HTTP managers 1-169,text,true,,357,154,874,874,http://localhost:3001/characters,802,0,102
1712174527656,822,Get all characters,200,OK,HTTP managers 1-98,text,true,,357,154,874,874,http://localhost:3001/characters,822,0,125
1712174527676,803,Get all characters,200,OK,HTTP managers 1-103,text,true,,357,154,874,874,http://localhost:3001/characters,803,0,106
1712174527694,787,Get all characters,200,OK,HTTP managers 1-94,text,true,,357,154,874,874,http://localhost:3001/characters,787,0,87
1712174527655,826,Get all characters,200,OK,HTTP managers 1-15,text,true,,357,154,874,874,http://localhost:3001/characters,826,0,125
1712174527723,758,Get all characters,200,OK,HTTP managers 1-301,text,true,,357,154,874,874,http://localhost:3001/characters,758,0,57
1712174527692,788,Get all characters,200,OK,HTTP managers 1-48,text,true,,357,154,874,874,http://localhost:3001/characters,788,0,90
1712174527721,761,Get all characters,200,OK,HTTP managers 1-297,text,true,,357,154,875,875,http://localhost:3001/characters,761,0,60
1712174527689,793,Get all characters,200,OK,HTTP managers 1-162,text,true,,357,154,875,875,http://localhost:3001/characters,793,0,92
1712174527692,790,Get all characters,200,OK,HTTP managers 1-146,text,true,,357,154,875,875,http://localhost:3001/characters,790,0,88
1712174527682,801,Get all characters,200,OK,HTTP managers 1-265,text,true,,357,154,875,875,http://localhost:3001/characters,801,0,100
1712174527707,776,Get all characters,200,OK,HTTP managers 1-55,text,true,,357,154,875,875,http://localhost:3001/characters,776,0,75
1712174527677,807,Get all characters,200,OK,HTTP managers 1-7,text,true,,357,154,875,875,http://localhost:3001/characters,807,0,105
1712174527684,796,Get all characters,200,OK,HTTP managers 1-266,text,true,,357,154,874,874,http://localhost:3001/characters,796,0,97
1712174527694,790,Get all characters,200,OK,HTTP managers 1-217,text,true,,357,154,875,875,http://localhost:3001/characters,790,0,88
1712174527723,760,Get all characters,200,OK,HTTP managers 1-302,text,true,,357,154,875,875,http://localhost:3001/characters,760,0,59
1712174527763,718,Get all characters,200,OK,HTTP managers 1-337,text,true,,357,154,875,875,http://localhost:3001/characters,718,0,18
1712174528063,422,Get character id,200,OK,HTTP managers 1-83,text,true,,192,156,875,875,http://localhost:3001/character/id,422,0,0
1712174527658,820,Get all characters,200,OK,HTTP managers 1-74,text,true,,357,154,874,874,http://localhost:3001/characters,820,0,123
1712174528063,534,Get character id,200,OK,HTTP managers 1-125,text,true,,192,156,919,919,http://localhost:3001/character/id,534,0,0
1712174528063,534,Get character id,200,OK,HTTP managers 1-230,text,true,,192,156,919,919,http://localhost:3001/character/id,534,0,0
1712174528067,530,Get character id,200,OK,HTTP managers 1-184,text,true,,192,156,919,919,http://localhost:3001/character/id,530,0,0
1712174528067,530,Get character id,200,OK,HTTP managers 1-342,text,true,,192,156,920,920,http://localhost:3001/character/id,530,0,0
1712174528067,530,Get character id,200,OK,HTTP managers 1-198,text,true,,192,156,920,920,http://localhost:3001/character/id,530,0,0
1712174528069,529,Get character id,200,OK,HTTP managers 1-238,text,true,,192,156,920,920,http://localhost:3001/character/id,529,0,0
1712174528069,529,Get character id,200,OK,HTTP managers 1-47,text,true,,192,156,920,920,http://localhost:3001/character/id,529,0,0
1712174528071,582,Get character id,200,OK,HTTP managers 1-175,text,true,,192,156,924,924,http://localhost:3001/character/id,582,0,0
1712174528302,352,Get character id,200,OK,HTTP managers 1-194,text,true,,192,156,924,924,http://localhost:3001/character/id,352,0,0
1712174528311,343,Get character id,200,OK,HTTP managers 1-42,text,true,,192,156,925,925,http://localhost:3001/character/id,343,0,0
1712174528130,525,Get character id,200,OK,HTTP managers 1-127,text,true,,192,156,925,925,http://localhost:3001/character/id,525,0,0
1712174528303,352,Get character id,200,OK,HTTP managers 1-166,text,true,,192,156,925,925,http://localhost:3001/character/id,352,0,0
1712174528287,372,Get character id,200,OK,HTTP managers 1-291,text,true,,192,156,937,937,http://localhost:3001/character/id,372,0,0
1712174527691,975,Get all characters,200,OK,HTTP managers 1-97,text,true,,357,154,944,944,http://localhost:3001/characters,975,0,92
1712174528304,410,Get character id,200,OK,HTTP managers 1-242,text,true,,192,156,1000,1000,http://localhost:3001/character/id,410,0,0
1712174528307,407,Create user,200,OK,HTTP managers 1-234,text,true,,264,217,1000,1000,http://localhost:3001/character,407,0,0
1712174528269,445,Get character id,200,OK,HTTP managers 1-107,text,true,,192,156,1000,1000,http://localhost:3001/character/id,445,0,0
1712174528287,427,Get character id,200,OK,HTTP managers 1-216,text,true,,192,156,1000,1000,http://localhost:3001/character/id,427,0,0
1712174528300,416,Get character id,200,OK,HTTP managers 1-237,text,true,,192,156,1000,1000,http://localhost:3001/character/id,416,0,0
1712174528299,418,Get character id,200,OK,HTTP managers 1-262,text,true,,192,156,1000,1000,http://localhost:3001/character/id,418,0,0
1712174528305,412,Get character id,200,OK,HTTP managers 1-289,text,true,,192,156,1000,1000,http://localhost:3001/character/id,412,0,0
1712174528310,407,Get character id,200,OK,HTTP managers 1-191,text,true,,192,156,1000,1000,http://localhost:3001/character/id,407,0,0
1712174528294,424,Get character id,200,OK,HTTP managers 1-318,text,true,,192,156,1000,1000,http://localhost:3001/character/id,424,0,0
1712174528294,424,Get character id,200,OK,HTTP managers 1-226,text,true,,192,156,1000,1000,http://localhost:3001/character/id,424,0,0
1712174528294,424,Get character id,200,OK,HTTP managers 1-38,text,true,,192,156,1000,1000,http://localhost:3001/character/id,424,0,0
1712174528293,426,Get character id,200,OK,HTTP managers 1-22,text,true,,192,156,1000,1000,http://localhost:3001/character/id,426,0,0
1712174528281,438,Get character id,200,OK,HTTP managers 1-214,text,true,,192,156,1000,1000,http://localhost:3001/character/id,438,0,0
1712174528273,446,Get character id,200,OK,HTTP managers 1-77,text,true,,192,156,1000,1000,http://localhost:3001/character/id,446,0,0
1712174528280,439,Get character id,200,OK,HTTP managers 1-277,text,true,,192,156,1000,1000,http://localhost:3001/character/id,439,0,0
1712174528310,409,Get character id,200,OK,HTTP managers 1-144,text,true,,192,156,1000,1000,http://localhost:3001/character/id,409,0,0
1712174528300,420,Get character id,200,OK,HTTP managers 1-52,text,true,,192,156,1000,1000,http://localhost:3001/character/id,420,0,0
1712174528293,427,Get character id,200,OK,HTTP managers 1-334,text,true,,192,156,1000,1000,http://localhost:3001/character/id,427,0,0
1712174528294,426,Get character id,200,OK,HTTP managers 1-333,text,true,,192,156,1000,1000,http://localhost:3001/character/id,426,0,0
1712174528310,412,Create user,200,OK,HTTP managers 1-292,text,true,,264,217,1000,1000,http://localhost:3001/character,412,0,0
1712174528311,418,Get character id,200,OK,HTTP managers 1-282,text,true,,192,156,1000,1000,http://localhost:3001/character/id,418,0,0
1712174528304,426,Create user,200,OK,HTTP managers 1-51,text,true,,264,217,1000,1000,http://localhost:3001/character,426,0,0
1712174528301,432,Create user,200,OK,HTTP managers 1-156,text,true,,264,217,1000,1000,http://localhost:3001/character,432,0,0
1712174528299,445,Create user,200,OK,HTTP managers 1-164,text,true,,264,217,1000,1000,http://localhost:3001/character,445,0,0
1712174528304,443,Create user,200,OK,HTTP managers 1-176,text,true,,264,217,1000,1000,http://localhost:3001/character,443,0,0
1712174528307,442,Create user,200,OK,HTTP managers 1-89,text,true,,264,217,1000,1000,http://localhost:3001/character,442,0,0
1712174528307,442,Create user,200,OK,HTTP managers 1-50,text,true,,264,217,1000,1000,http://localhost:3001/character,442,0,0
1712174528305,453,Create user,200,OK,HTTP managers 1-154,text,true,,264,217,1000,1000,http://localhost:3001/character,453,0,0
1712174528307,454,Create user,200,OK,HTTP managers 1-270,text,true,,264,217,1000,1000,http://localhost:3001/character,454,0,0
1712174528307,457,Create user,200,OK,HTTP managers 1-222,text,true,,264,217,1000,1000,http://localhost:3001/character,457,0,0
1712174528307,458,Create user,200,OK,HTTP managers 1-258,text,true,,264,217,1000,1000,http://localhost:3001/character,458,0,0
1712174528307,464,Create user,200,OK,HTTP managers 1-181,text,true,,264,217,1000,1000,http://localhost:3001/character,464,0,0
1712174528305,469,Create user,200,OK,HTTP managers 1-16,text,true,,264,217,1000,1000,http://localhost:3001/character,469,0,0
1712174528308,468,Create user,200,OK,HTTP managers 1-120,text,true,,264,217,1000,1000,http://localhost:3001/character,468,0,0
1712174528308,471,Create user,200,OK,HTTP managers 1-64,text,true,,264,217,1000,1000,http://localhost:3001/character,471,0,0
1712174528311,470,Create user,200,OK,HTTP managers 1-105,text,true,,264,217,1000,1000,http://localhost:3001/character,470,0,0
1712174528308,476,Create user,200,OK,HTTP managers 1-54,text,true,,264,217,1000,1000,http://localhost:3001/character,476,0,0
1712174528308,478,Create user,200,OK,HTTP managers 1-2,text,true,,264,217,1000,1000,http://localhost:3001/character,478,0,0
1712174528311,477,Create user,200,OK,HTTP managers 1-141,text,true,,264,217,1000,1000,http://localhost:3001/character,477,0,0
1712174528308,482,Create user,200,OK,HTTP managers 1-142,text,true,,264,217,1000,1000,http://localhost:3001/character,482,0,0
1712174528308,484,Create user,200,OK,HTTP managers 1-274,text,true,,264,217,1000,1000,http://localhost:3001/character,484,0,0
1712174528309,486,Create user,200,OK,HTTP managers 1-273,text,true,,264,217,1000,1000,http://localhost:3001/character,486,0,0
1712174528309,488,Create user,200,OK,HTTP managers 1-174,text,true,,264,217,1000,1000,http://localhost:3001/character,488,0,0
1712174528309,490,Create user,200,OK,HTTP managers 1-100,text,true,,264,217,1000,1000,http://localhost:3001/character,490,0,0
1712174528309,491,Get character id,200,OK,HTTP managers 1-136,text,true,,192,156,1000,1000,http://localhost:3001/character/id,491,0,0
1712174528326,476,Get character id,200,OK,HTTP managers 1-106,text,true,,192,156,1000,1000,http://localhost:3001/character/id,476,0,0
1712174528326,478,Create user,200,OK,HTTP managers 1-126,text,true,,264,217,1000,1000,http://localhost:3001/character,478,0,0
1712174528326,479,Get character id,200,OK,HTTP managers 1-255,text,true,,192,156,1000,1000,http://localhost:3001/character/id,479,0,0
1712174528359,450,Create user,200,OK,HTTP managers 1-245,text,true,,264,217,1000,1000,http://localhost:3001/character,450,0,0
1712174528360,452,Create user,200,OK,HTTP managers 1-132,text,true,,264,217,1000,1000,http://localhost:3001/character,452,0,0
1712174528361,453,Create user,200,OK,HTTP managers 1-117,text,true,,264,217,1000,1000,http://localhost:3001/character,453,0,0
1712174528477,340,Create user,200,OK,HTTP managers 1-316,text,true,,264,217,1000,1000,http://localhost:3001/character,340,0,0
1712174528478,340,Get character id,200,OK,HTTP managers 1-61,text,true,,192,156,1000,1000,http://localhost:3001/character/id,340,0,0
1712174528478,342,Create user,200,OK,HTTP managers 1-307,text,true,,264,217,1000,1000,http://localhost:3001/character,342,0,0
1712174528478,344,Create user,200,OK,HTTP managers 1-243,text,true,,264,217,1000,1000,http://localhost:3001/character,344,0,0
1712174528486,337,Get character id,200,OK,HTTP managers 1-74,text,true,,192,156,1000,1000,http://localhost:3001/character/id,337,0,0
1712174528479,346,Get character id,200,OK,HTTP managers 1-264,text,true,,192,156,1000,1000,http://localhost:3001/character/id,346,0,0
1712174528480,347,Get character id,200,OK,HTTP managers 1-98,text,true,,192,156,1000,1000,http://localhost:3001/character/id,347,0,0
1712174528479,350,Create user,200,OK,HTTP managers 1-221,text,true,,264,217,1000,1000,http://localhost:3001/character,350,0,0
1712174528479,358,Get character id,200,OK,HTTP managers 1-28,text,true,,192,156,1000,1000,http://localhost:3001/character/id,358,0,0
1712174528479,360,Create user,200,OK,HTTP managers 1-19,text,true,,264,217,1000,1000,http://localhost:3001/character,360,0,0
1712174528479,362,Get character id,200,OK,HTTP managers 1-298,text,true,,192,156,1000,1000,http://localhost:3001/character/id,362,0,0
1712174528479,363,Get character id,200,OK,HTTP managers 1-254,text,true,,192,156,1000,1000,http://localhost:3001/character/id,363,0,0
1712174528477,368,Get character id,200,OK,HTTP managers 1-317,text,true,,192,156,1000,1000,http://localhost:3001/character/id,368,0,0
1712174528480,367,Get character id,200,OK,HTTP managers 1-101,text,true,,192,156,1000,1000,http://localhost:3001/character/id,367,0,0
1712174528478,371,Get character id,200,OK,HTTP managers 1-75,text,true,,192,156,1000,1000,http://localhost:3001/character/id,371,0,0
1712174528479,371,Get character id,200,OK,HTTP managers 1-30,text,true,,192,156,1000,1000,http://localhost:3001/character/id,371,0,0
1712174528480,372,Get character id,200,OK,HTTP managers 1-241,text,true,,192,156,1000,1000,http://localhost:3001/character/id,372,0,0
1712174528480,373,Get character id,200,OK,HTTP managers 1-109,text,true,,192,156,1000,1000,http://localhost:3001/character/id,373,0,0
1712174528479,377,Get character id,200,OK,HTTP managers 1-33,text,true,,192,156,1000,1000,http://localhost:3001/character/id,377,0,0
1712174528480,377,Get character id,200,OK,HTTP managers 1-169,text,true,,192,156,1000,1000,http://localhost:3001/character/id,377,0,0
1712174528484,374,Get character id,200,OK,HTTP managers 1-266,text,true,,192,156,1000,1000,http://localhost:3001/character/id,374,0,0
1712174528480,380,Get character id,200,OK,HTTP managers 1-231,text,true,,192,156,1000,1000,http://localhost:3001/character/id,380,0,0
1712174528481,379,Get character id,200,OK,HTTP managers 1-103,text,true,,192,156,1000,1000,http://localhost:3001/character/id,379,0,0
1712174528480,381,Get character id,200,OK,HTTP managers 1-53,text,true,,192,156,1000,1000,http://localhost:3001/character/id,381,0,0
